sector_purpose,year,value,scenario,variant,unit
Prozesskälte,2040,2.822997459395831,WWB,KKW50,PJ
Prozesskälte,2041,2.824808171351746,WWB,KKW50,PJ
Prozesskälte,2042,2.826570485335906,WWB,KKW50,PJ
Prozesskälte,2043,2.828303491566994,WWB,KKW50,PJ
Prozesskälte,2044,2.8300156132297625,WWB,KKW50,PJ
Prozesskälte,2045,2.831714381226713,WWB,KKW50,PJ
Prozesskälte,2046,2.8322791249917243,WWB,KKW50,PJ
Prozesskälte,2047,2.8328746757190664,WWB,KKW50,PJ
Prozesskälte,2048,2.8334663321495017,WWB,KKW50,PJ
Prozesskälte,2049,2.834066142365116,WWB,KKW50,PJ
Prozesskälte,2050,2.8346559661825506,WWB,KKW50,PJ
Prozesskälte,2051,2.834478858939469,WWB,KKW50,PJ
Prozesskälte,2052,2.8342966246771706,WWB,KKW50,PJ
Prozesskälte,2053,2.834128700945141,WWB,KKW50,PJ
Prozesskälte,2054,2.8339593330556467,WWB,KKW50,PJ
Prozesskälte,2055,2.833802930149561,WWB,KKW50,PJ
Prozesskälte,2056,2.833950371765928,WWB,KKW50,PJ
Prozesskälte,2057,2.8341012874971145,WWB,KKW50,PJ
Prozesskälte,2058,2.834235981803087,WWB,KKW50,PJ
Prozesskälte,2059,2.8343699624899745,WWB,KKW50,PJ
Prozesskälte,2060,2.834501695022072,WWB,KKW50,PJ
Landwirtschaft,2000,1.67487130229315,WWB,KKW50,PJ
Landwirtschaft,2001,2.531391821372652,WWB,KKW50,PJ
Landwirtschaft,2002,1.933663672219293,WWB,KKW50,PJ
Landwirtschaft,2003,2.0115900900424997,WWB,KKW50,PJ
Landwirtschaft,2004,2.097594688984674,WWB,KKW50,PJ
Landwirtschaft,2005,1.8630804332968514,WWB,KKW50,PJ
Landwirtschaft,2006,1.5765952236111607,WWB,KKW50,PJ
Landwirtschaft,2007,1.5089955633939165,WWB,KKW50,PJ
Landwirtschaft,2008,1.4467573819987762,WWB,KKW50,PJ
Landwirtschaft,2009,1.3991129310760493,WWB,KKW50,PJ
Landwirtschaft,2010,1.3541742744867782,WWB,KKW50,PJ
Landwirtschaft,2011,1.4050952429066825,WWB,KKW50,PJ
Landwirtschaft,2012,1.3725148191688605,WWB,KKW50,PJ
Landwirtschaft,2013,1.3052634222770894,WWB,KKW50,PJ
Landwirtschaft,2014,1.1826161778461215,WWB,KKW50,PJ
Landwirtschaft,2015,1.1840882065084808,WWB,KKW50,PJ
Landwirtschaft,2016,1.2601039261076123,WWB,KKW50,PJ
Landwirtschaft,2017,1.3527229935353267,WWB,KKW50,PJ
Landwirtschaft,2018,1.2975038962172136,WWB,KKW50,PJ
Landwirtschaft,2019,1.232478111371851,WWB,KKW50,PJ
Landwirtschaft,2020,7.044605810750257,WWB,KKW50,PJ
Landwirtschaft,2021,7.080905967212756,WWB,KKW50,PJ
Landwirtschaft,2022,7.120690521324865,WWB,KKW50,PJ
Landwirtschaft,2023,7.151531271997553,WWB,KKW50,PJ
Landwirtschaft,2024,7.176591151769287,WWB,KKW50,PJ
Landwirtschaft,2025,7.203735951250235,WWB,KKW50,PJ
Landwirtschaft,2026,7.224055267345428,WWB,KKW50,PJ
Landwirtschaft,2027,7.207174393614709,WWB,KKW50,PJ
Landwirtschaft,2028,7.229418428002235,WWB,KKW50,PJ
Landwirtschaft,2029,7.245502935808681,WWB,KKW50,PJ
Landwirtschaft,2030,7.265514993247202,WWB,KKW50,PJ
Landwirtschaft,2031,7.286917425743852,WWB,KKW50,PJ
Landwirtschaft,2032,7.299674929654628,WWB,KKW50,PJ
Landwirtschaft,2033,7.32032479662793,WWB,KKW50,PJ
Landwirtschaft,2034,7.34352753782481,WWB,KKW50,PJ
Landwirtschaft,2035,7.3578969071782545,WWB,KKW50,PJ
Landwirtschaft,2036,7.382276710898925,WWB,KKW50,PJ
Landwirtschaft,2037,7.405542848711071,WWB,KKW50,PJ
Landwirtschaft,2038,7.4243459186782665,WWB,KKW50,PJ
Landwirtschaft,2039,7.441663126931105,WWB,KKW50,PJ
Landwirtschaft,2040,7.458484615232081,WWB,KKW50,PJ
Landwirtschaft,2041,7.477967262936519,WWB,KKW50,PJ
Landwirtschaft,2042,7.483539906221594,WWB,KKW50,PJ
Landwirtschaft,2043,7.493452612589263,WWB,KKW50,PJ
Landwirtschaft,2044,7.509966449564886,WWB,KKW50,PJ
Landwirtschaft,2045,7.522255862160397,WWB,KKW50,PJ
Landwirtschaft,2046,7.5368265977456925,WWB,KKW50,PJ
Landwirtschaft,2047,7.545880274008088,WWB,KKW50,PJ
Landwirtschaft,2048,7.551297556211476,WWB,KKW50,PJ
Landwirtschaft,2049,7.559636373218444,WWB,KKW50,PJ
Landwirtschaft,2050,7.562778282644543,WWB,KKW50,PJ
Landwirtschaft,2051,7.5573200879761675,WWB,KKW50,PJ
Landwirtschaft,2052,7.55567900963395,WWB,KKW50,PJ
Landwirtschaft,2053,7.5639436393350605,WWB,KKW50,PJ
Landwirtschaft,2054,7.566479289041337,WWB,KKW50,PJ
Landwirtschaft,2055,7.5667652658321565,WWB,KKW50,PJ
Landwirtschaft,2056,7.570885309163705,WWB,KKW50,PJ
Landwirtschaft,2057,7.572945723647318,WWB,KKW50,PJ
Landwirtschaft,2058,7.573975353418861,WWB,KKW50,PJ
Landwirtschaft,2059,7.579025965595781,WWB,KKW50,PJ
Landwirtschaft,2060,7.580210622504433,WWB,KKW50,PJ
Raumwärme,2000,0.0,WWB,KKW50,PJ
Raumwärme,2001,0.0,WWB,KKW50,PJ
Raumwärme,2002,0.0,WWB,KKW50,PJ
Raumwärme,2003,0.0,WWB,KKW50,PJ
Raumwärme,2004,0.0,WWB,KKW50,PJ
Raumwärme,2005,0.0,WWB,KKW50,PJ
Raumwärme,2006,0.0,WWB,KKW50,PJ
Raumwärme,2007,0.0,WWB,KKW50,PJ
Raumwärme,2008,0.0,WWB,KKW50,PJ
Raumwärme,2009,0.0,WWB,KKW50,PJ
Raumwärme,2010,0.0,WWB,KKW50,PJ
Raumwärme,2011,0.0,WWB,KKW50,PJ
Raumwärme,2012,0.0,WWB,KKW50,PJ
Raumwärme,2013,0.0,WWB,KKW50,PJ
Raumwärme,2014,0.0,WWB,KKW50,PJ
Raumwärme,2015,0.0,WWB,KKW50,PJ
Raumwärme,2016,0.0,WWB,KKW50,PJ
Raumwärme,2017,0.0,WWB,KKW50,PJ
Raumwärme,2018,0.0,WWB,KKW50,PJ
Raumwärme,2019,0.0,WWB,KKW50,PJ
Raumwärme,2020,0.0,WWB,KKW50,PJ
Raumwärme,2021,0.0,WWB,KKW50,PJ
Raumwärme,2022,0.0,WWB,KKW50,PJ
Raumwärme,2023,0.0,WWB,KKW50,PJ
Raumwärme,2024,0.0,WWB,KKW50,PJ
Raumwärme,2025,0.0,WWB,KKW50,PJ
Raumwärme,2026,0.0,WWB,KKW50,PJ
Raumwärme,2027,0.0,WWB,KKW50,PJ
Raumwärme,2028,0.0,WWB,KKW50,PJ
Raumwärme,2029,0.0,WWB,KKW50,PJ
Raumwärme,2030,0.0,WWB,KKW50,PJ
Raumwärme,2031,0.0,WWB,KKW50,PJ
Raumwärme,2032,0.0,WWB,KKW50,PJ
Raumwärme,2033,0.0,WWB,KKW50,PJ
Raumwärme,2034,0.0,WWB,KKW50,PJ
Raumwärme,2035,0.0,WWB,KKW50,PJ
Raumwärme,2036,0.0,WWB,KKW50,PJ
Raumwärme,2037,0.0,WWB,KKW50,PJ
Raumwärme,2038,0.0,WWB,KKW50,PJ
Raumwärme,2039,0.0,WWB,KKW50,PJ
Raumwärme,2040,0.0,WWB,KKW50,PJ
Raumwärme,2041,0.0,WWB,KKW50,PJ
Raumwärme,2042,0.0,WWB,KKW50,PJ
Raumwärme,2043,0.0,WWB,KKW50,PJ
Raumwärme,2044,0.0,WWB,KKW50,PJ
Raumwärme,2045,0.0,WWB,KKW50,PJ
Raumwärme,2046,0.0,WWB,KKW50,PJ
Raumwärme,2047,0.0,WWB,KKW50,PJ
Raumwärme,2048,0.0,WWB,KKW50,PJ
Raumwärme,2049,0.0,WWB,KKW50,PJ
Raumwärme,2050,0.0,WWB,KKW50,PJ
Raumwärme,2051,0.0,WWB,KKW50,PJ
Raumwärme,2052,0.0,WWB,KKW50,PJ
Raumwärme,2053,0.0,WWB,KKW50,PJ
Raumwärme,2054,0.0,WWB,KKW50,PJ
Raumwärme,2055,0.0,WWB,KKW50,PJ
Raumwärme,2056,0.0,WWB,KKW50,PJ
Raumwärme,2057,0.0,WWB,KKW50,PJ
Raumwärme,2058,0.0,WWB,KKW50,PJ
Raumwärme,2059,0.0,WWB,KKW50,PJ
Raumwärme,2060,0.0,WWB,KKW50,PJ
Warmwasser,2000,0.21381605591040814,WWB,KKW50,PJ
Warmwasser,2001,0.30049280527434463,WWB,KKW50,PJ
Warmwasser,2002,0.22090269758829684,WWB,KKW50,PJ
Warmwasser,2003,0.22761202467627226,WWB,KKW50,PJ
Warmwasser,2004,0.23407133400989444,WWB,KKW50,PJ
Warmwasser,2005,0.20995926094020703,WWB,KKW50,PJ
Warmwasser,2006,0.119915786443445,WWB,KKW50,PJ
Warmwasser,2007,0.11138271054134874,WWB,KKW50,PJ
Warmwasser,2008,0.10249585459666945,WWB,KKW50,PJ
Warmwasser,2009,0.09857864060382901,WWB,KKW50,PJ
Warmwasser,2010,0.08939438158519052,WWB,KKW50,PJ
Warmwasser,2011,0.1180312657218477,WWB,KKW50,PJ
Warmwasser,2012,0.10770726408600206,WWB,KKW50,PJ
Warmwasser,2013,0.09828087507897208,WWB,KKW50,PJ
Warmwasser,2014,0.08131315420698079,WWB,KKW50,PJ
Warmwasser,2015,0.08552614275026252,WWB,KKW50,PJ
Warmwasser,2016,0.0894992723113911,WWB,KKW50,PJ
Warmwasser,2017,0.12025941682932088,WWB,KKW50,PJ
Warmwasser,2018,0.1049516006668116,WWB,KKW50,PJ
Warmwasser,2019,0.09486031353937753,WWB,KKW50,PJ
Warmwasser,2020,0.12528069320912105,WWB,KKW50,PJ
Warmwasser,2021,0.12524282582097288,WWB,KKW50,PJ
Warmwasser,2022,0.12534760368293896,WWB,KKW50,PJ
Warmwasser,2023,0.1255284345063196,WWB,KKW50,PJ
Warmwasser,2024,0.12447578817838331,WWB,KKW50,PJ
Warmwasser,2025,0.12646293844081158,WWB,KKW50,PJ
Warmwasser,2026,0.12604947286524795,WWB,KKW50,PJ
Warmwasser,2027,0.12594912804282155,WWB,KKW50,PJ
Warmwasser,2028,0.1250172107285633,WWB,KKW50,PJ
Warmwasser,2029,0.12389139536547383,WWB,KKW50,PJ
Warmwasser,2030,0.1233252916167823,WWB,KKW50,PJ
Warmwasser,2031,0.12265274387053268,WWB,KKW50,PJ
Warmwasser,2032,0.12071681363991499,WWB,KKW50,PJ
Warmwasser,2033,0.12050392379195557,WWB,KKW50,PJ
Warmwasser,2034,0.1204089648105458,WWB,KKW50,PJ
Warmwasser,2035,0.12039559591649217,WWB,KKW50,PJ
Warmwasser,2036,0.12154772755736372,WWB,KKW50,PJ
Warmwasser,2037,0.12213956360573743,WWB,KKW50,PJ
Warmwasser,2038,0.12283711748759309,WWB,KKW50,PJ
Warmwasser,2039,0.12380614613851373,WWB,KKW50,PJ
Warmwasser,2040,0.12392938282564289,WWB,KKW50,PJ
Warmwasser,2041,0.12438736912077117,WWB,KKW50,PJ
Warmwasser,2042,0.12482260988861253,WWB,KKW50,PJ
Warmwasser,2043,0.12499599063747178,WWB,KKW50,PJ
Warmwasser,2044,0.12572775379999643,WWB,KKW50,PJ
Warmwasser,2045,0.12627718734899512,WWB,KKW50,PJ
Warmwasser,2046,0.12683395939861516,WWB,KKW50,PJ
Warmwasser,2047,0.12618344274350926,WWB,KKW50,PJ
Warmwasser,2048,0.12715324446374898,WWB,KKW50,PJ
Warmwasser,2049,0.12572425273405433,WWB,KKW50,PJ
Warmwasser,2050,0.1259313274667953,WWB,KKW50,PJ
Warmwasser,2051,0.1254279914547348,WWB,KKW50,PJ
Warmwasser,2052,0.12519615624685515,WWB,KKW50,PJ
Warmwasser,2053,0.12551414434208452,WWB,KKW50,PJ
Warmwasser,2054,0.1260421807021584,WWB,KKW50,PJ
Warmwasser,2055,0.1244698169407421,WWB,KKW50,PJ
Warmwasser,2056,0.12545484121745423,WWB,KKW50,PJ
Warmwasser,2057,0.12593589459516147,WWB,KKW50,PJ
Warmwasser,2058,0.12617755987220383,WWB,KKW50,PJ
Warmwasser,2059,0.12679456592008345,WWB,KKW50,PJ
Warmwasser,2060,0.1263958693304357,WWB,KKW50,PJ
Klimatisierung,2000,1.461055246382742,WWB,KKW50,PJ
Klimatisierung,2001,2.230899016098307,WWB,KKW50,PJ
Klimatisierung,2002,1.7127609746309962,WWB,KKW50,PJ
Klimatisierung,2003,1.7839780653662276,WWB,KKW50,PJ
Klimatisierung,2004,1.8635233549747798,WWB,KKW50,PJ
Klimatisierung,2005,1.6531211723566444,WWB,KKW50,PJ
Klimatisierung,2006,1.4566794371677156,WWB,KKW50,PJ
Klimatisierung,2007,1.3976128528525678,WWB,KKW50,PJ
Klimatisierung,2008,1.3442615274021068,WWB,KKW50,PJ
Klimatisierung,2009,1.3005342904722204,WWB,KKW50,PJ
Klimatisierung,2010,1.2647798929015877,WWB,KKW50,PJ
Klimatisierung,2011,1.287063977184835,WWB,KKW50,PJ
Klimatisierung,2012,1.2648075550828584,WWB,KKW50,PJ
Klimatisierung,2013,1.2069825471981173,WWB,KKW50,PJ
Klimatisierung,2014,1.1013030236391408,WWB,KKW50,PJ
Klimatisierung,2015,1.0985620637582183,WWB,KKW50,PJ
Klimatisierung,2016,1.1706046537962214,WWB,KKW50,PJ
Klimatisierung,2017,1.2324635767060057,WWB,KKW50,PJ
Klimatisierung,2018,1.192552295550402,WWB,KKW50,PJ
Klimatisierung,2019,1.1376177978324735,WWB,KKW50,PJ
Klimatisierung,2020,6.919325117541136,WWB,KKW50,PJ
Klimatisierung,2021,6.955663141391783,WWB,KKW50,PJ
Klimatisierung,2022,6.995342917641926,WWB,KKW50,PJ
Klimatisierung,2023,7.026002837491233,WWB,KKW50,PJ
Klimatisierung,2024,7.052115363590904,WWB,KKW50,PJ
Klimatisierung,2025,7.077273012809424,WWB,KKW50,PJ
Klimatisierung,2026,7.09800579448018,WWB,KKW50,PJ
Klimatisierung,2027,7.081225265571887,WWB,KKW50,PJ
Klimatisierung,2028,7.104401217273672,WWB,KKW50,PJ
Klimatisierung,2029,7.121611540443207,WWB,KKW50,PJ
Klimatisierung,2030,7.14218970163042,WWB,KKW50,PJ
Klimatisierung,2031,7.164264681873319,WWB,KKW50,PJ
Klimatisierung,2032,7.178958116014713,WWB,KKW50,PJ
Klimatisierung,2033,7.199820872835975,WWB,KKW50,PJ
Klimatisierung,2034,7.223118573014265,WWB,KKW50,PJ
Klimatisierung,2035,7.237501311261762,WWB,KKW50,PJ
Klimatisierung,2036,7.260728983341561,WWB,KKW50,PJ
Klimatisierung,2037,7.283403285105333,WWB,KKW50,PJ
Klimatisierung,2038,7.301508801190673,WWB,KKW50,PJ
Klimatisierung,2039,7.317856980792591,WWB,KKW50,PJ
Klimatisierung,2040,7.334555232406438,WWB,KKW50,PJ
Klimatisierung,2041,7.353579893815748,WWB,KKW50,PJ
Klimatisierung,2042,7.358717296332982,WWB,KKW50,PJ
Klimatisierung,2043,7.3684566219517915,WWB,KKW50,PJ
Klimatisierung,2044,7.38423869576489,WWB,KKW50,PJ
Klimatisierung,2045,7.395978674811402,WWB,KKW50,PJ
Klimatisierung,2046,7.409992638347077,WWB,KKW50,PJ
Klimatisierung,2047,7.419696831264578,WWB,KKW50,PJ
Klimatisierung,2048,7.424144311747727,WWB,KKW50,PJ
Klimatisierung,2049,7.43391212048439,WWB,KKW50,PJ
Klimatisierung,2050,7.436846955177748,WWB,KKW50,PJ
Klimatisierung,2051,7.431892096521433,WWB,KKW50,PJ
Klimatisierung,2052,7.430482853387095,WWB,KKW50,PJ
Klimatisierung,2053,7.438429494992976,WWB,KKW50,PJ
Klimatisierung,2054,7.440437108339179,WWB,KKW50,PJ
Klimatisierung,2055,7.442295448891414,WWB,KKW50,PJ
Klimatisierung,2056,7.445430467946251,WWB,KKW50,PJ
Klimatisierung,2057,7.447009829052156,WWB,KKW50,PJ
Klimatisierung,2058,7.447797793546657,WWB,KKW50,PJ
Klimatisierung,2059,7.452231399675697,WWB,KKW50,PJ
Klimatisierung,2060,7.453814753173997,WWB,KKW50,PJ
Prozesswärme,2000,0.0,WWB,KKW50,PJ
Prozesswärme,2001,0.0,WWB,KKW50,PJ
Prozesswärme,2002,0.0,WWB,KKW50,PJ
Prozesswärme,2003,0.0,WWB,KKW50,PJ
Prozesswärme,2004,0.0,WWB,KKW50,PJ
Prozesswärme,2005,0.0,WWB,KKW50,PJ
Prozesswärme,2006,0.0,WWB,KKW50,PJ
Prozesswärme,2007,0.0,WWB,KKW50,PJ
Prozesswärme,2008,0.0,WWB,KKW50,PJ
Prozesswärme,2009,0.0,WWB,KKW50,PJ
Prozesswärme,2010,0.0,WWB,KKW50,PJ
Prozesswärme,2011,0.0,WWB,KKW50,PJ
Prozesswärme,2012,0.0,WWB,KKW50,PJ
Prozesswärme,2013,0.0,WWB,KKW50,PJ
Prozesswärme,2014,0.0,WWB,KKW50,PJ
Prozesswärme,2015,0.0,WWB,KKW50,PJ
Prozesswärme,2016,0.0,WWB,KKW50,PJ
Prozesswärme,2017,0.0,WWB,KKW50,PJ
Prozesswärme,2018,0.0,WWB,KKW50,PJ
Prozesswärme,2019,0.0,WWB,KKW50,PJ
Prozesswärme,2020,0.0,WWB,KKW50,PJ
Prozesswärme,2021,0.0,WWB,KKW50,PJ
Prozesswärme,2022,0.0,WWB,KKW50,PJ
Prozesswärme,2023,0.0,WWB,KKW50,PJ
Prozesswärme,2024,0.0,WWB,KKW50,PJ
Prozesswärme,2025,0.0,WWB,KKW50,PJ
Prozesswärme,2026,0.0,WWB,KKW50,PJ
Prozesswärme,2027,0.0,WWB,KKW50,PJ
Prozesswärme,2028,0.0,WWB,KKW50,PJ
Prozesswärme,2029,0.0,WWB,KKW50,PJ
Prozesswärme,2030,0.0,WWB,KKW50,PJ
Prozesswärme,2031,0.0,WWB,KKW50,PJ
Prozesswärme,2032,0.0,WWB,KKW50,PJ
Prozesswärme,2033,0.0,WWB,KKW50,PJ
Prozesswärme,2034,0.0,WWB,KKW50,PJ
Prozesswärme,2035,0.0,WWB,KKW50,PJ
Prozesswärme,2036,0.0,WWB,KKW50,PJ
Prozesswärme,2037,0.0,WWB,KKW50,PJ
Prozesswärme,2038,0.0,WWB,KKW50,PJ
Prozesswärme,2039,0.0,WWB,KKW50,PJ
Prozesswärme,2040,0.0,WWB,KKW50,PJ
Prozesswärme,2041,0.0,WWB,KKW50,PJ
Prozesswärme,2042,0.0,WWB,KKW50,PJ
Prozesswärme,2043,0.0,WWB,KKW50,PJ
Prozesswärme,2044,0.0,WWB,KKW50,PJ
Prozesswärme,2045,0.0,WWB,KKW50,PJ
Prozesswärme,2046,0.0,WWB,KKW50,PJ
Prozesswärme,2047,0.0,WWB,KKW50,PJ
Prozesswärme,2048,0.0,WWB,KKW50,PJ
Prozesswärme,2049,0.0,WWB,KKW50,PJ
Prozesswärme,2050,0.0,WWB,KKW50,PJ
Prozesswärme,2051,0.0,WWB,KKW50,PJ
Prozesswärme,2052,0.0,WWB,KKW50,PJ
Prozesswärme,2053,0.0,WWB,KKW50,PJ
Prozesswärme,2054,0.0,WWB,KKW50,PJ
Prozesswärme,2055,0.0,WWB,KKW50,PJ
Prozesswärme,2056,0.0,WWB,KKW50,PJ
Prozesswärme,2057,0.0,WWB,KKW50,PJ
Prozesswärme,2058,0.0,WWB,KKW50,PJ
Prozesswärme,2059,0.0,WWB,KKW50,PJ
Prozesswärme,2060,0.0,WWB,KKW50,PJ
Prozesskälte,2000,0.0,WWB,KKW50,PJ
Prozesskälte,2001,0.0,WWB,KKW50,PJ
Prozesskälte,2002,0.0,WWB,KKW50,PJ
Prozesskälte,2003,0.0,WWB,KKW50,PJ
Prozesskälte,2004,0.0,WWB,KKW50,PJ
Prozesskälte,2005,0.0,WWB,KKW50,PJ
Prozesskälte,2006,0.0,WWB,KKW50,PJ
Prozesskälte,2007,0.0,WWB,KKW50,PJ
Prozesskälte,2008,0.0,WWB,KKW50,PJ
Prozesskälte,2009,0.0,WWB,KKW50,PJ
Prozesskälte,2010,0.0,WWB,KKW50,PJ
Prozesskälte,2011,0.0,WWB,KKW50,PJ
Prozesskälte,2012,0.0,WWB,KKW50,PJ
Prozesskälte,2013,0.0,WWB,KKW50,PJ
Prozesskälte,2014,0.0,WWB,KKW50,PJ
Prozesskälte,2015,0.0,WWB,KKW50,PJ
Prozesskälte,2016,0.0,WWB,KKW50,PJ
Prozesskälte,2017,0.0,WWB,KKW50,PJ
Prozesskälte,2018,0.0,WWB,KKW50,PJ
Prozesskälte,2019,0.0,WWB,KKW50,PJ
Prozesskälte,2020,0.0,WWB,KKW50,PJ
Prozesskälte,2021,0.0,WWB,KKW50,PJ
Prozesskälte,2022,0.0,WWB,KKW50,PJ
Prozesskälte,2023,0.0,WWB,KKW50,PJ
Prozesskälte,2024,0.0,WWB,KKW50,PJ
Prozesskälte,2025,0.0,WWB,KKW50,PJ
Prozesskälte,2026,0.0,WWB,KKW50,PJ
Prozesskälte,2027,0.0,WWB,KKW50,PJ
Prozesskälte,2028,0.0,WWB,KKW50,PJ
Prozesskälte,2029,0.0,WWB,KKW50,PJ
Prozesskälte,2030,0.0,WWB,KKW50,PJ
Prozesskälte,2031,0.0,WWB,KKW50,PJ
Prozesskälte,2032,0.0,WWB,KKW50,PJ
Prozesskälte,2033,0.0,WWB,KKW50,PJ
Prozesskälte,2034,0.0,WWB,KKW50,PJ
Prozesskälte,2035,0.0,WWB,KKW50,PJ
Prozesskälte,2036,0.0,WWB,KKW50,PJ
Prozesskälte,2037,0.0,WWB,KKW50,PJ
Prozesskälte,2038,0.0,WWB,KKW50,PJ
Prozesskälte,2039,0.0,WWB,KKW50,PJ
Prozesskälte,2040,0.0,WWB,KKW50,PJ
Prozesskälte,2041,0.0,WWB,KKW50,PJ
Prozesskälte,2042,0.0,WWB,KKW50,PJ
Prozesskälte,2043,0.0,WWB,KKW50,PJ
Prozesskälte,2044,0.0,WWB,KKW50,PJ
Prozesskälte,2045,0.0,WWB,KKW50,PJ
Prozesskälte,2046,0.0,WWB,KKW50,PJ
Prozesskälte,2047,0.0,WWB,KKW50,PJ
Prozesskälte,2048,0.0,WWB,KKW50,PJ
Prozesskälte,2049,0.0,WWB,KKW50,PJ
Prozesskälte,2050,0.0,WWB,KKW50,PJ
Prozesskälte,2051,0.0,WWB,KKW50,PJ
Prozesskälte,2052,0.0,WWB,KKW50,PJ
Prozesskälte,2053,0.0,WWB,KKW50,PJ
Prozesskälte,2054,0.0,WWB,KKW50,PJ
Prozesskälte,2055,0.0,WWB,KKW50,PJ
Prozesskälte,2056,0.0,WWB,KKW50,PJ
Prozesskälte,2057,0.0,WWB,KKW50,PJ
Prozesskälte,2058,0.0,WWB,KKW50,PJ
Prozesskälte,2059,0.0,WWB,KKW50,PJ
Prozesskälte,2060,0.0,WWB,KKW50,PJ
Summe,2000,409.1973895256799,WWB,KKW50,PJ
Summe,2001,435.700244623961,WWB,KKW50,PJ
Summe,2002,411.6778612360035,WWB,KKW50,PJ
Summe,2003,432.3685567188293,WWB,KKW50,PJ
Summe,2004,432.9745433160685,WWB,KKW50,PJ
Summe,2005,440.6585319930086,WWB,KKW50,PJ
Summe,2006,432.20600718267696,WWB,KKW50,PJ
Summe,2007,400.59373107026386,WWB,KKW50,PJ
Summe,2008,422.5457327190379,WWB,KKW50,PJ
Summe,2009,411.27447495099926,WWB,KKW50,PJ
Summe,2010,442.62725105861404,WWB,KKW50,PJ
Summe,2011,381.46770654209195,WWB,KKW50,PJ
Summe,2012,410.6655681221703,WWB,KKW50,PJ
Summe,2013,433.97586781685646,WWB,KKW50,PJ
Summe,2014,367.1980575481838,WWB,KKW50,PJ
Summe,2015,385.9246914308968,WWB,KKW50,PJ
Summe,2016,400.2909808899189,WWB,KKW50,PJ
Summe,2017,395.5579322812061,WWB,KKW50,PJ
Summe,2018,371.9392109838749,WWB,KKW50,PJ
Summe,2019,376.5598509546679,WWB,KKW50,PJ
Summe,2020,385.9193274147391,WWB,KKW50,PJ
Summe,2021,382.9260643708922,WWB,KKW50,PJ
Summe,2022,379.9444923400039,WWB,KKW50,PJ
Summe,2023,377.0932791157762,WWB,KKW50,PJ
Summe,2024,374.3513939580962,WWB,KKW50,PJ
Summe,2025,371.5065738697413,WWB,KKW50,PJ
Summe,2026,368.6751675533967,WWB,KKW50,PJ
Summe,2027,365.86790940491505,WWB,KKW50,PJ
Summe,2028,363.4997746473503,WWB,KKW50,PJ
Summe,2029,361.196773053617,WWB,KKW50,PJ
Summe,2030,358.93314149473156,WWB,KKW50,PJ
Summe,2031,356.8949043128146,WWB,KKW50,PJ
Summe,2032,354.7827783240195,WWB,KKW50,PJ
Summe,2033,352.88028145399505,WWB,KKW50,PJ
Summe,2034,350.94631986965305,WWB,KKW50,PJ
Summe,2035,349.2216208991046,WWB,KKW50,PJ
Summe,2036,347.33194181454206,WWB,KKW50,PJ
Summe,2037,345.5659811813891,WWB,KKW50,PJ
Summe,2038,343.69670068485914,WWB,KKW50,PJ
Summe,2039,341.9644956014686,WWB,KKW50,PJ
Summe,2040,340.13678939381134,WWB,KKW50,PJ
Summe,2041,338.4383124697837,WWB,KKW50,PJ
Summe,2042,336.81136236739815,WWB,KKW50,PJ
Summe,2043,335.1376630745893,WWB,KKW50,PJ
Summe,2044,333.58884888680245,WWB,KKW50,PJ
Summe,2045,332.07570953314973,WWB,KKW50,PJ
Summe,2046,330.59808659762035,WWB,KKW50,PJ
Summe,2047,329.1044126359373,WWB,KKW50,PJ
Summe,2048,327.69228463682293,WWB,KKW50,PJ
Summe,2049,326.3946589946524,WWB,KKW50,PJ
Summe,2050,325.14401686539173,WWB,KKW50,PJ
Summe,2051,323.74051547771785,WWB,KKW50,PJ
Summe,2052,322.48282688805074,WWB,KKW50,PJ
Summe,2053,321.39615937323634,WWB,KKW50,PJ
Summe,2054,320.3446450212094,WWB,KKW50,PJ
Summe,2055,319.21113750295126,WWB,KKW50,PJ
Summe,2056,318.1905278133746,WWB,KKW50,PJ
Summe,2057,317.20088337316747,WWB,KKW50,PJ
Summe,2058,316.225332403252,WWB,KKW50,PJ
Summe,2059,315.2896014217055,WWB,KKW50,PJ
Summe,2060,314.2771567865004,WWB,KKW50,PJ
Private Haushalte,2000,204.3518987116052,ZERO-Basis,KKW50,PJ
Private Haushalte,2001,214.73290022272266,ZERO-Basis,KKW50,PJ
Private Haushalte,2002,208.184818041584,ZERO-Basis,KKW50,PJ
Private Haushalte,2003,219.24652366436817,ZERO-Basis,KKW50,PJ
Private Haushalte,2004,220.07628669277776,ZERO-Basis,KKW50,PJ
Private Haushalte,2005,224.6586753101285,ZERO-Basis,KKW50,PJ
Private Haushalte,2006,217.87706322354074,ZERO-Basis,KKW50,PJ
Private Haushalte,2007,196.7000188829428,ZERO-Basis,KKW50,PJ
Private Haushalte,2008,210.74126802853306,ZERO-Basis,KKW50,PJ
Private Haushalte,2009,208.21597588141768,ZERO-Basis,KKW50,PJ
Private Haushalte,2010,226.99654521065688,ZERO-Basis,KKW50,PJ
Private Haushalte,2011,187.48169530210728,ZERO-Basis,KKW50,PJ
Private Haushalte,2012,206.21995614023368,ZERO-Basis,KKW50,PJ
Private Haushalte,2013,221.38062334001822,ZERO-Basis,KKW50,PJ
Private Haushalte,2014,180.2190989344418,ZERO-Basis,KKW50,PJ
